id,company,country,track,title,url,publish_date,authors,in_scope,scope_reason
lc-r-making-it-easier-to-build-human-in-the-loop-agents-with-interrupt,langchain,USA,research,Making it easier to build human-in-the-loop agents with interrupt,https://www.langchain.com/blog/making-it-easier-to-build-human-in-the-loop-agents-with-interrupt,2024-12-14,LangChain,TRUE,
lc-r-march-2026-langchain-newsletter,langchain,USA,research,March 2026: LangChain Newsletter,https://www.langchain.com/blog/march-2026-langchain-newsletter,2026-04-01,LangChain,TRUE,
lc-r-mcp-fad-or-fixture,langchain,USA,research,MCP: Flash in the Pan or Future Standard?,https://www.langchain.com/blog/mcp-fad-or-fixture,2025-03-08,LangChain,TRUE,
lc-r-meet-connery-an-open-source-plugin-infrastructure-for-opengpts-and-llm-apps,langchain,USA,research,Meet Connery: An Open-Source Plugin Infrastructure for OpenGPTs and LLM apps,https://www.langchain.com/blog/meet-connery-an-open-source-plugin-infrastructure-for-opengpts-and-llm-apps,2024-02-07,LangChain,TRUE,
lc-r-memory-for-agents,langchain,USA,research,Memory for agents,https://www.langchain.com/blog/memory-for-agents,2024-10-19,LangChain,TRUE,
lc-r-mental-health-therapy-as-an-llm-state-machine,langchain,USA,research,Mental Health Therapy as an LLM State Machine,https://www.langchain.com/blog/mental-health-therapy-as-an-llm-state-machine,2024-01-26,LangChain,TRUE,
lc-r-morningstar-intelligence-engine-puts-personalized-investment-insights-at-analysts-fingertips,langchain,USA,research,Morningstar Intelligence Engine puts personalized investment insights at analysts' fingertips,https://www.langchain.com/blog/morningstar-intelligence-engine-puts-personalized-investment-insights-at-analysts-fingertips,2023-11-14,LangChain,TRUE,
lc-r-multi-modal-rag-template,langchain,USA,research,Multi-modal RAG on slide decks,https://www.langchain.com/blog/multi-modal-rag-template,2023-12-06,LangChain,TRUE,
lc-r-multi-needle-in-a-haystack,langchain,USA,research,Multi Needle in a Haystack,https://www.langchain.com/blog/multi-needle-in-a-haystack,2024-03-13,LangChain,TRUE,
lc-r-multion-x-langchain-powering-next-gen-web-automation-navigation-with-ai,langchain,USA,research,MultiOn x LangChain: Powering Next-Gen Web Automation & Navigation with AI,https://www.langchain.com/blog/multion-x-langchain-powering-next-gen-web-automation-navigation-with-ai,2023-08-15,LangChain,TRUE,
lc-r-neo4j-x-langchain-new-vector-index,langchain,USA,research,Neo4j x LangChain: Deep dive into the new Vector index implementation,https://www.langchain.com/blog/neo4j-x-langchain-new-vector-index,2023-09-07,LangChain,TRUE,
lc-r-neon-x-langchainhnsw-in-postgres-with-pg-embedding,langchain,USA,research,Neon x LangChain: HNSW in Postgres with pg_embedding,https://www.langchain.com/blog/neon-x-langchainhnsw-in-postgres-with-pg-embedding,2023-07-12,LangChain,TRUE,
lc-r-neum-x-langchain,langchain,USA,research,NeumAI x LangChain: Efficiently maintaining context in sync for AI applications,https://www.langchain.com/blog/neum-x-langchain,2023-08-09,LangChain,TRUE,
lc-r-new-in-agent-builder-all-new-agent-chat-file-uploads-tool-registry,langchain,USA,research,"New in Agent Builder: all new agent chat, file uploads + tool registry",https://www.langchain.com/blog/new-in-agent-builder-all-new-agent-chat-file-uploads-tool-registry,2026-02-18,LangChain,TRUE,
lc-r-not-another-workflow-builder,langchain,USA,research,Not Another Workflow Builder,https://www.langchain.com/blog/not-another-workflow-builder,2025-10-07,LangChain,TRUE,
lc-r-nvidia-enterprise,langchain,USA,research,LangChain Announces Enterprise Agentic AI Platform Built with NVIDIA,https://www.langchain.com/blog/nvidia-enterprise,2026-03-16,LangChain,TRUE,
lc-r-nvidia-nim,langchain,USA,research,LangChain Integrates NVIDIA NIM for GPU-optimized LLM Inference in RAG,https://www.langchain.com/blog/nvidia-nim,2024-03-18,LangChain,TRUE,
lc-r-on-agent-frameworks-and-agent-observability,langchain,USA,research,On Agent Frameworks and Agent Observability,https://www.langchain.com/blog/on-agent-frameworks-and-agent-observability,2026-02-12,LangChain,TRUE,
lc-r-opaqueprompts-x-langchain-enhance-the-privacy-of-your-langchain-application-with-just-one-code-change,langchain,USA,research,OpaquePrompts x LangChain: Enhance the privacy of your LangChain application with just one code change,https://www.langchain.com/blog/opaqueprompts-x-langchain-enhance-the-privacy-of-your-langchain-application-with-just-one-code-change,2023-09-12,LangChain,TRUE,
lc-r-open-deep-research,langchain,USA,research,Open Deep Research,https://www.langchain.com/blog/open-deep-research,2025-07-16,LangChain,TRUE,
lc-r-open-models-have-crossed-a-threshold,langchain,USA,research,Open Models have crossed a threshold,https://www.langchain.com/blog/open-models-have-crossed-a-threshold,2026-04-02,LangChain,TRUE,
lc-r-open-source-extraction-service,langchain,USA,research,Open Source Extraction Service,https://www.langchain.com/blog/open-source-extraction-service,2024-03-26,LangChain,TRUE,
lc-r-openais-bet-on-a-cognitive-architecture,langchain,USA,research,OpenAI's Bet on a Cognitive Architecture,https://www.langchain.com/blog/openais-bet-on-a-cognitive-architecture,2023-11-28,LangChain,TRUE,
lc-r-opengpts,langchain,USA,research,OpenGPTs,https://www.langchain.com/blog/opengpts,2024-01-31,LangChain,TRUE,
lc-r-opentelemetry-langsmith,langchain,USA,research,Introducing OpenTelemetry support for LangSmith,https://www.langchain.com/blog/opentelemetry-langsmith,2024-12-09,LangChain,TRUE,
lc-r-origin-web-browser,langchain,USA,research,Origin Web Browser,https://www.langchain.com/blog/origin-web-browser,2023-03-08,LangChain,TRUE,
lc-r-our-docs-test-themselves,langchain,USA,research,How We Made Our Docs Test Themselves,https://www.langchain.com/blog/our-docs-test-themselves,2026-04-15,LangChain,TRUE,
lc-r-pairwise-evaluations-with-langsmith,langchain,USA,research,Pairwise Evaluations with LangSmith,https://www.langchain.com/blog/pairwise-evaluations-with-langsmith,2024-05-15,LangChain,TRUE,
lc-r-parallel-function-calling-extraction,langchain,USA,research,Parallel Function Calling for Structured Data Extraction,https://www.langchain.com/blog/parallel-function-calling-extraction,2023-11-09,LangChain,TRUE,
lc-r-peering-into-the-soul-of-ai-decision-making-with-langsmith,langchain,USA,research,Peering Into the Soul of AI Decision-Making with LangSmith,https://www.langchain.com/blog/peering-into-the-soul-of-ai-decision-making-with-langsmith,2023-09-20,LangChain,TRUE,
lc-r-pinecone-serverless,langchain,USA,research,Build and deploy a RAG app with Pinecone Serverless,https://www.langchain.com/blog/pinecone-serverless,2024-01-16,LangChain,TRUE,
lc-r-plan-and-execute-agents,langchain,USA,research,Plan-and-Execute Agents,https://www.langchain.com/blog/plan-and-execute-agents,2023-05-10,LangChain,TRUE,
lc-r-planning-agents,langchain,USA,research,Plan-and-Execute Agents,https://www.langchain.com/blog/planning-agents,2024-02-13,LangChain,TRUE,
lc-r-planning-for-agents,langchain,USA,research,Planning for Agents,https://www.langchain.com/blog/planning-for-agents,2024-07-20,LangChain,TRUE,
lc-r-polly-langsmith-ga,langchain,USA,research,Polly is generally available everywhere you work in LangSmith,https://www.langchain.com/blog/polly-langsmith-ga,2026-03-18,LangChain,TRUE,
lc-r-prem-challenge-with-langchain,langchain,USA,research,🎉 Prem Challenge🎉,https://www.langchain.com/blog/prem-challenge-with-langchain,2023-06-26,LangChain,TRUE,
lc-r-previewing-interrupt-2026-agents-at-enterprise-scale,langchain,USA,research,Previewing Interrupt 2026: Agents at Enterprise Scale,https://www.langchain.com/blog/previewing-interrupt-2026-agents-at-enterprise-scale,2026-04-09,LangChain,TRUE,
lc-r-prompt-selectors,langchain,USA,research,Prompt Selectors,https://www.langchain.com/blog/prompt-selectors,2023-03-08,LangChain,TRUE,
lc-r-promptim,langchain,USA,research,Promptim: an experimental library for prompt optimization,https://www.langchain.com/blog/promptim,2024-11-13,LangChain,TRUE,
lc-r-public-langsmith-benchmarks,langchain,USA,research,Sharing LangSmith Benchmarks,https://www.langchain.com/blog/public-langsmith-benchmarks,2023-11-22,LangChain,TRUE,
lc-r-pytest-and-vitest-for-langsmith-evals,langchain,USA,research,Introducing Pytest and Vitest integrations for LangSmith Evaluations,https://www.langchain.com/blog/pytest-and-vitest-for-langsmith-evals,2025-01-22,LangChain,TRUE,
lc-r-qdrant-x-langchain-endgame-performance,langchain,USA,research,Qdrant x LangChain: Endgame Performance,https://www.langchain.com/blog/qdrant-x-langchain-endgame-performance,2023-08-16,LangChain,TRUE,
lc-r-query-construction,langchain,USA,research,Query Construction,https://www.langchain.com/blog/query-construction,2023-11-14,LangChain,TRUE,
lc-r-query-transformations,langchain,USA,research,Query Transformations,https://www.langchain.com/blog/query-transformations,2023-10-24,LangChain,TRUE,
lc-r-react-agent-benchmarking,langchain,USA,research,Benchmarking Single Agent Performance,https://www.langchain.com/blog/react-agent-benchmarking,2025-02-10,LangChain,TRUE,
lc-r-realchar-x-langsmith-ai-companions,langchain,USA,research,RealChar x LangSmith: Using Open Source tools to create an AI companion,https://www.langchain.com/blog/realchar-x-langsmith-ai-companions,2023-07-24,LangChain,TRUE,
lc-r-rebuff,langchain,USA,research,Rebuff: Detecting Prompt Injection Attacks,https://www.langchain.com/blog/rebuff,2023-05-14,LangChain,TRUE,
lc-r-rebuilding-chat-langchain,langchain,USA,research,Why We Rebuilt LangChain’s Chatbot and What We Learned,https://www.langchain.com/blog/rebuilding-chat-langchain,2025-11-05,LangChain,TRUE,
lc-r-recalign-the-smart-content-filter-for-social-media-feed,langchain,USA,research,RecAlign - The smart content filter for social media feed,https://www.langchain.com/blog/recalign-the-smart-content-filter-for-social-media-feed,2023-04-22,LangChain,TRUE,
lc-r-reflection-agents,langchain,USA,research,Reflection Agents,https://www.langchain.com/blog/reflection-agents,2024-02-21,LangChain,TRUE,
lc-r-regression-testing,langchain,USA,research,Regression Testing with LangSmith,https://www.langchain.com/blog/regression-testing,2024-05-01,LangChain,TRUE,
lc-r-retrieval,langchain,USA,research,Retrieval,https://www.langchain.com/blog/retrieval,2023-03-23,LangChain,TRUE,
lc-r-reusable-langsmith-evaluator-templates,langchain,USA,research,Reusable Evaluators and Evaluator Templates in LangSmith,https://www.langchain.com/blog/reusable-langsmith-evaluator-templates,2026-04-16,LangChain,TRUE,
lc-r-robocorps-code-gen-assistant-makes-building-python-automation-easy-for-developers,langchain,USA,research,Robocorp’s code generation assistant makes building Python automation easy for developers,https://www.langchain.com/blog/robocorps-code-gen-assistant-makes-building-python-automation-easy-for-developers,2023-10-22,LangChain,TRUE,
lc-r-rubric-labs-graphite-personalized-video-at-scale,langchain,USA,research,How Rubric Labs and Graphite leveraged LLMs to create personalized videos at scale,https://www.langchain.com/blog/rubric-labs-graphite-personalized-video-at-scale,2023-12-19,LangChain,TRUE,
lc-r-running-subagents-in-the-background,langchain,USA,research,Running Subagents in the Background,https://www.langchain.com/blog/running-subagents-in-the-background,2026-04-16,LangChain,TRUE,
lc-r-scipe-systematic-chain-improvement-and-problem-evaluation,langchain,USA,research,SCIPE - Systematic Chain Improvement and Problem Evaluation,https://www.langchain.com/blog/scipe-systematic-chain-improvement-and-problem-evaluation,2024-11-07,LangChain,TRUE,
lc-r-secure-agents-cisco-ai-defense,langchain,USA,research,A Developer’s First 10 Minutes: Secure LangChain Agents with Cisco AI Defense,https://www.langchain.com/blog/secure-agents-cisco-ai-defense,2026-04-16,LangChain,TRUE,
lc-r-self-learning-gpts,langchain,USA,research,Using Feedback to Improve Your Application: Self Learning GPTs,https://www.langchain.com/blog/self-learning-gpts,2024-03-20,LangChain,TRUE,
lc-r-semantic-search-for-langgraph-memory,langchain,USA,research,Semantic Search for LangGraph Memory,https://www.langchain.com/blog/semantic-search-for-langgraph-memory,2024-12-05,LangChain,TRUE,
lc-r-semi-structured-multi-modal-rag,langchain,USA,research,"Multi-Vector Retriever for RAG on tables, text, and images",https://www.langchain.com/blog/semi-structured-multi-modal-rag,2023-10-20,LangChain,TRUE,
lc-r-series-b,langchain,USA,research,LangChain raises $125M to build the platform for agent engineering,https://www.langchain.com/blog/series-b,2025-10-20,LangChain,TRUE,
lc-r-skills-in-langsmith-fleet,langchain,USA,research,Skills in LangSmith Fleet,https://www.langchain.com/blog/skills-in-langsmith-fleet,2026-03-25,LangChain,TRUE,
lc-r-spade-automatically-digging-up-evals-based-on-prompt-refinements,langchain,USA,research,♠️ SPADE: Automatically Digging up Evals based on Prompt Refinements,https://www.langchain.com/blog/spade-automatically-digging-up-evals-based-on-prompt-refinements,2023-11-08,LangChain,TRUE,
lc-r-standard-message-content,langchain,USA,research,Standard message content,https://www.langchain.com/blog/standard-message-content,2025-09-03,LangChain,TRUE,
lc-r-streaming-support-in-langchain,langchain,USA,research,Streaming Support in LangChain,https://www.langchain.com/blog/streaming-support-in-langchain,2023-02-14,LangChain,TRUE,
lc-r-streamlit-llm-hackathon-kickoff-and-projects-wed-love-to-see-2,langchain,USA,research,Streamlit LLM Hackathon Kickoff (and projects we’d love to see),https://www.langchain.com/blog/streamlit-llm-hackathon-kickoff-and-projects-wed-love-to-see-2,2023-09-05,LangChain,TRUE,
lc-r-structured-report-generation-blueprint,langchain,USA,research,Structured Report Generation Blueprint with NVIDIA AI,https://www.langchain.com/blog/structured-report-generation-blueprint,2025-01-06,LangChain,TRUE,
lc-r-structured-tools,langchain,USA,research,Structured Tools,https://www.langchain.com/blog/structured-tools,2023-05-02,LangChain,TRUE,
lc-r-student-hacker-in-residence-fall-23,langchain,USA,research,"Announcing our Student Hacker in Residence Program, Fall '23 Semester",https://www.langchain.com/blog/student-hacker-in-residence-fall-23,2023-09-06,LangChain,TRUE,
lc-r-summarizing-and-querying-data-from-excel-spreadsheets-using-eparse-and-a-large-language-model,langchain,USA,research,Summarizing and Querying Data from Excel Spreadsheets Using eparse and a Large Language Model,https://www.langchain.com/blog/summarizing-and-querying-data-from-excel-spreadsheets-using-eparse-and-a-large-language-model,2023-08-24,LangChain,TRUE,
lc-r-supercharging-if-statements-with-prompt-classification-using-ollama-and-langchain,langchain,USA,research,Supercharging If-Statements With Prompt Classification Using Ollama and LangChain,https://www.langchain.com/blog/supercharging-if-statements-with-prompt-classification-using-ollama-and-langchain,2024-02-19,LangChain,TRUE,
lc-r-syncing-data-sources-to-vector-stores,langchain,USA,research,Syncing data sources to vector stores,https://www.langchain.com/blog/syncing-data-sources-to-vector-stores,2023-09-06,LangChain,TRUE,
lc-r-ted-ai-hackathon-kickoff,langchain,USA,research,TED AI Hackathon Kickoff (and projects we’d love to see),https://www.langchain.com/blog/ted-ai-hackathon-kickoff,2023-09-18,LangChain,TRUE,
lc-r-test-run-comparisons,langchain,USA,research,Test Run Comparisons,https://www.langchain.com/blog/test-run-comparisons,2023-10-17,LangChain,TRUE,
lc-r-testing-fine-tuned-open-source-models-in-langsmith,langchain,USA,research,Testing Fine Tuned Open Source Models in LangSmith,https://www.langchain.com/blog/testing-fine-tuned-open-source-models-in-langsmith,2023-10-16,LangChain,TRUE,
lc-r-the-anatomy-of-an-agent-harness,langchain,USA,research,The Anatomy of an Agent Harness,https://www.langchain.com/blog/the-anatomy-of-an-agent-harness,2026-03-10,LangChain,TRUE,
lc-r-the-hidden-metric-that-determines-ai-product-success,langchain,USA,research,The Hidden Metric That Determines AI Product Success,https://www.langchain.com/blog/the-hidden-metric-that-determines-ai-product-success,2025-06-12,LangChain,TRUE,
lc-r-the-new-langchain-architecture-langchain-core-v0-1-langchain-community-and-a-path-to-langchain-v0-1,langchain,USA,research,Towards LangChain 0.1: LangChain-Core and LangChain-Community,https://www.langchain.com/blog/the-new-langchain-architecture-langchain-core-v0-1-langchain-community-and-a-path-to-langchain-v0-1,2023-12-12,LangChain,TRUE,
lc-r-the-prompt-landscape,langchain,USA,research,The Prompt Landscape,https://www.langchain.com/blog/the-prompt-landscape,2023-10-18,LangChain,TRUE,
lc-r-the-rise-of-context-engineering,langchain,USA,research,"The rise of ""context engineering""",https://www.langchain.com/blog/the-rise-of-context-engineering,2025-06-23,LangChain,TRUE,
lc-r-the-two-patterns-by-which-agents-connect-sandboxes,langchain,USA,research,The two patterns by which agents connect sandboxes,https://www.langchain.com/blog/the-two-patterns-by-which-agents-connect-sandboxes,2026-02-10,LangChain,TRUE,
lc-r-three-years-langchain,langchain,USA,research,Reflections on Three Years of Building LangChain,https://www.langchain.com/blog/three-years-langchain,2025-10-20,LangChain,TRUE,
lc-r-timescale-vector-x-langchain-making-postgresql-a-better-vector-database-for-ai-applications,langchain,USA,research,Timescale Vector x LangChain: Making PostgreSQL A Better Vector Database for AI Applications,https://www.langchain.com/blog/timescale-vector-x-langchain-making-postgresql-a-better-vector-database-for-ai-applications,2023-09-24,LangChain,TRUE,
lc-r-titantakeoff-x-langchain-supercharged-local-inference-for-llms-2,langchain,USA,research,TitanTakeoff x LangChain: Supercharged Local Inference for LLMs,https://www.langchain.com/blog/titantakeoff-x-langchain-supercharged-local-inference-for-llms-2,2023-08-30,LangChain,TRUE,
lc-r-tool-calling-with-langchain,langchain,USA,research,Tool Calling with LangChain,https://www.langchain.com/blog/tool-calling-with-langchain,2024-04-11,LangChain,TRUE,
lc-r-top-5-langgraph-agents-in-production-2024,langchain,USA,research,Top 5 LangGraph Agents in Production 2024,https://www.langchain.com/blog/top-5-langgraph-agents-in-production-2024,2024-12-31,LangChain,TRUE,
lc-r-tracing,langchain,USA,research,Tracing,https://www.langchain.com/blog/tracing,2023-01-29,LangChain,TRUE,
lc-r-transforming-mortgage-ops-with-langchain-langsmith,langchain,USA,research,Transforming Mortgage Ops with LangChain & LangSmith,https://www.langchain.com/blog/transforming-mortgage-ops-with-langchain-langsmith,2023-12-05,LangChain,TRUE,
lc-r-tutorial-chatgpt-over-your-data,langchain,USA,research,Tutorial: ChatGPT Over Your Data,https://www.langchain.com/blog/tutorial-chatgpt-over-your-data,2023-02-05,LangChain,TRUE,
lc-r-two-different-types-of-agent-authorization,langchain,USA,research,Two different types of agent authorization,https://www.langchain.com/blog/two-different-types-of-agent-authorization,2026-03-23,LangChain,TRUE,
lc-r-typescript-support,langchain,USA,research,TypeScript Support,https://www.langchain.com/blog/typescript-support,2023-02-17,LangChain,TRUE,
lc-r-unify-launches-agents-for-account-qualification-using-langgraph-and-langsmith,langchain,USA,research,Unify Launches Agents for Account Qualification using LangGraph and LangSmith,https://www.langchain.com/blog/unify-launches-agents-for-account-qualification-using-langgraph-and-langsmith,2024-10-08,LangChain,TRUE,
lc-r-unifying-ai-endpoints-with-genoss,langchain,USA,research,"Unifying AI endpoints with Genoss, powered by LangChain",https://www.langchain.com/blog/unifying-ai-endpoints-with-genoss,2023-08-02,LangChain,TRUE,
lc-r-unleashing-the-power-of-ai-collaboration-with-parallelized-llm-agent-actor-trees,langchain,USA,research,Unleashing the power of AI Collaboration with Parallelized LLM Agent Actor Trees,https://www.langchain.com/blog/unleashing-the-power-of-ai-collaboration-with-parallelized-llm-agent-actor-trees,2023-04-28,LangChain,TRUE,
lc-r-use-case-accelerant-extraction-service,langchain,USA,research,Use Case Accelerant: Extraction Service,https://www.langchain.com/blog/use-case-accelerant-extraction-service,2024-03-06,LangChain,TRUE,
lc-r-using-a-knowledge-graph-to-implement-a-devops-rag-application,langchain,USA,research,Using a Knowledge Graph to implement a DevOps RAG application,https://www.langchain.com/blog/using-a-knowledge-graph-to-implement-a-devops-rag-application,2023-10-04,LangChain,TRUE,
lc-r-using-chatgpt-api-to-evaluate-chatgpt,langchain,USA,research,Using the ChatGPT API to evaluate the ChatGPT API,https://www.langchain.com/blog/using-chatgpt-api-to-evaluate-chatgpt,2023-03-02,LangChain,TRUE,
lc-r-using-langsmith-to-support-fine-tuning-of-open-source-llms,langchain,USA,research,Using LangSmith to Support Fine-tuning,https://www.langchain.com/blog/using-langsmith-to-support-fine-tuning-of-open-source-llms,2023-08-23,LangChain,TRUE,
lc-r-using-skills-with-deep-agents,langchain,USA,research,Using skills with Deep Agents,https://www.langchain.com/blog/using-skills-with-deep-agents,2025-11-25,LangChain,TRUE,
lc-r-ux-for-agents-part-1-chat-2,langchain,USA,research,"UX for Agents, Part 1: Chat",https://www.langchain.com/blog/ux-for-agents-part-1-chat-2,2024-07-26,LangChain,TRUE,
lc-r-ux-for-agents-part-2-ambient,langchain,USA,research,"UX for Agents, Part 2: Ambient",https://www.langchain.com/blog/ux-for-agents-part-2-ambient,2024-08-02,LangChain,TRUE,
lc-r-ux-for-agents-part-3,langchain,USA,research,"UX for Agents, Part 3: Spreadsheet, Generative, and Collaborative UI/UX",https://www.langchain.com/blog/ux-for-agents-part-3,2024-08-10,LangChain,TRUE,
lc-r-villagers-x-langsmith-simulating-multi-agent-social-networks,langchain,USA,research,Villagers x LangSmith: Simulating multi-agent social networks with LangSmith,https://www.langchain.com/blog/villagers-x-langsmith-simulating-multi-agent-social-networks,2023-08-10,LangChain,TRUE,
lc-r-voyage-embeddings-in-langchain-and-chat-langchain,langchain,USA,research,Embeddings Drive the Quality of RAG: Voyage AI in Chat LangChain,https://www.langchain.com/blog/voyage-embeddings-in-langchain-and-chat-langchain,2023-11-02,LangChain,TRUE,
lc-r-weblangchain,langchain,USA,research,Building (and Breaking) WebLangChain,https://www.langchain.com/blog/weblangchain,2023-10-04,LangChain,TRUE,
lc-r-week-of-7-8-langchain-release-notes,langchain,USA,research,[Week of 7/8] LangChain Release Notes,https://www.langchain.com/blog/week-of-7-8-langchain-release-notes,2024-07-12,LangChain,TRUE,
lc-r-what-is-a-cognitive-architecture,langchain,USA,research,"What is a ""cognitive architecture""?",https://www.langchain.com/blog/what-is-a-cognitive-architecture,2024-07-05,LangChain,TRUE,
lc-r-what-is-an-agent,langchain,USA,research,What is an AI agent?,https://www.langchain.com/blog/what-is-an-agent,2024-06-28,LangChain,TRUE,
lc-r-why-agent-infrastructure,langchain,USA,research,Why agent infrastructure matters,https://www.langchain.com/blog/why-agent-infrastructure,2025-07-27,LangChain,TRUE,
lc-r-why-langgraph-platform,langchain,USA,research,Why do I need LangGraph Platform for agent deployment?,https://www.langchain.com/blog/why-langgraph-platform,2025-05-22,LangChain,TRUE,
lc-r-why-you-should-outsource-your-agentic-infrastructure-but-own-your-cognitive-architecture,langchain,USA,research,"Why you should outsource your agentic infrastructure, but own your cognitive architecture",https://www.langchain.com/blog/why-you-should-outsource-your-agentic-infrastructure-but-own-your-cognitive-architecture,2024-07-13,LangChain,TRUE,
lc-r-winning-in-ai-means-mastering-the-new-stack,langchain,USA,research,Winning in AI means mastering the new stack,https://www.langchain.com/blog/winning-in-ai-means-mastering-the-new-stack,2024-02-16,LangChain,TRUE,
lc-r-workspaces-in-langsmith,langchain,USA,research,Workspaces in LangSmith for improved collaboration and organization,https://www.langchain.com/blog/workspaces-in-langsmith,2024-06-13,LangChain,TRUE,
lc-r-xata-x-langchain-new-vector-store-and-memory-store-integrations,langchain,USA,research,Xata x LangChain: new vector store and memory store integrations,https://www.langchain.com/blog/xata-x-langchain-new-vector-store-and-memory-store-integrations,2023-08-29,LangChain,TRUE,
lc-r-you-com-x-langchain,langchain,USA,research,You.com x LangChain,https://www.langchain.com/blog/you-com-x-langchain,2023-10-18,LangChain,TRUE,
lc-r-you-dont-know-what-your-agent-will-do-until-its-in-production,langchain,USA,research,You don’t know what your agent will do until it’s in production,https://www.langchain.com/blog/you-dont-know-what-your-agent-will-do-until-its-in-production,2026-02-25,LangChain,TRUE,
lc-r-your-harness-your-memory,langchain,USA,research,"Your harness, your memory",https://www.langchain.com/blog/your-harness-your-memory,2026-04-11,LangChain,TRUE,
lc-r-zep-x-langchain-slow-chatbots,langchain,USA,research,Zep x LangChain: Diagnosing and Fixing Slow Chatbots,https://www.langchain.com/blog/zep-x-langchain-slow-chatbots,2023-07-26,LangChain,TRUE,
lc-r-zep-x-langsmith-foundations-of-llm-app-development-with-langchain-js-and-zep,langchain,USA,research,Zep x LangSmith: Foundations of LLM app development with LangChain.js and Zep,https://www.langchain.com/blog/zep-x-langsmith-foundations-of-llm-app-development-with-langchain-js-and-zep,2023-08-17,LangChain,TRUE,
